00AR               20241127                                                                                   
0601ARH4Y       20250101000735100000005000 0400000050000343   
0601ARH4Y       20250101000740100000005000 0400000050000349   
0601ARH4Y       20250101000745100000005000 0400000050000356   
0601ARH4Y       20250101000750100000005000 0400000050000361   
0601ARH4Y       20250101000755100000005000 0400000050000369   
0601ARH4Y       20250101000760100000005000 0400000050000375   
0601ARH4Y       20250101000765100000005000 0400000050000381   
0601ARH4Y       20250101000770100000005000 0400000050000386   
0601ARH4Y       20250101000775100000005000 0400000050000392   
0601ARH4Y       20250101000780100000005000 0400000050000399   
0601ARH4Y       20250101000785100000005000 0400000050000404   
0601ARH4Y       20250101000790100000005000 0400000050000410   
0601ARH4Y       20250101000795100000005000 0400000050000415   
0601ARH4Y       20250101000800100000005000 0400000050000420   
0601ARH4Y       20250101000805100000005000 0400000050000427   
0601ARH4Y       20250101000810100000005000 0400000050000432   
0601ARH4Y       20250101000815100000005000 0400000050000437   
0601ARH4Y       20250101000820100000005000 0400000050000442   
0601ARH4Y       20250101000825100000005000 0400000050000447   
0601ARH4Y       20250101000830100000005000 0400000050000454   
0601ARH4Y       20250101000835100000005000 0400000050000460   
0601ARH4Y       20250101000840100000005000 0400000050000466   
0601ARH4Y       20250101000845100000005000 0400000050000472   
0601ARH4Y       20250101000850100000005000 0400000050000477   
0601ARH4Y       20250101000855100000005000 0400000050000485   
0601ARH4Y       20250101000860100000005000 0400000050000490   
0601ARH4Y       20250101000865100000005000 0400000050000496   
0601ARH4Y       20250101000870100000005000 0400000050000501   
0601ARH4Y       20250101000875100000005000 0400000050000507   
0601ARH4Y       20250101000880100000005000 0400000050000514   
0601ARH4Y       20250101000885100000005000 0400000050000519   
0601ARH4Y       20250101000890100000005000 0400000050000524   
0601ARH4Y       20250101000895100000005000 0400000050000530   
0601ARH4Y       20250101000900100000005000 0400000050000535   
0601ARH4Y       20250101000905100000005000 0400000050000541   
0601ARH4Y       20250101000910100000005000 0400000050000546   
0601ARH4Y       20250101000915100000005000 0400000050000551   
0601ARH4Y       20250101000920100000005000 0400000050000556   
0601ARH4Y       20250101000925100000005000 0400000050000561   
0601ARH4Y       20250101000930100000005000 0400000050000567   
0601ARH4Y       20250101000935100000005000 0400000050000572   
0601ARH4Y       20250101000940100000005000 0400000050000577   
0601ARH4Y       20250101000945100000005000 0400000050000581   
0601ARH4Y       20250101000950100000005000 0400000050000586   
0601ARH4Y       20250101000955100000005000 0400000050000592   
0601ARH4Y       20250101000960100000005000 0400000050000597   
0601ARH4Y       20250101000965100000005000 0400000050000601   
0601ARH4Y       20250101000970100000005000 0400000050000605   
0601ARH4Y       20250101000975100000005000 0400000050000610   
0601ARH4Y       20250101000980100000005000 0400000050000616   
0601ARH4Y       20250101000985100000005000 0400000050000621   
0601ARH4Y       20250101000990100000005000 0400000050000626   
0601ARH4Y       20250101000995100000005000 0400000050000631   
0601ARH4Y       20250101001000100000005000 0400000050000637   
0601ARH4Y       20250101001005100000005000 0400000050000642   
0601ARH4Y       20250101001010100000005000 0400000050000648   
0601ARH4Y       20250101001015100000005000 0400000050000653   
0601ARH4Y       20250101001020100000005000 0400000050000658   
0601ARH4Y       20250101001025100000005000 0400000050000663   
0601ARH4Y       20250101001030100000005000 0400000050000668   
0601ARH4Y       20250101001035100000005000 0400000050000674   
0601ARH4Y       20250101001040100000005000 0400000050000679   
0601ARH4Y       20250101001045100000005000 0400000050000683   
0601ARH4Y       20250101001050100000005000 0400000050000688   
0601ARH4Y       20250101001055100000005000 0400000050000692   
0601ARH4Y       20250101001060100000005000 0400000050000699   
0601ARH4Y       20250101001065100000005000 0400000050000703   
0601ARH4Y       20250101001070100000005000 0400000050000707   
0601ARH4Y       20250101001075100000005000 0400000050000712   
0601ARH4Y       20250101001080100000005000 0400000050000716   
0601ARH4Y       20250101001085100000005000 0400000050000722   
0601ARH4Y       20250101001090100000005000 0400000050000726   
0601ARH4Y       20250101001095100000005000 0400000050000730   
0601ARH4Y       20250101001100100000005000 0400000050000735   
0601ARH4Y       20250101001105100000005000 0400000050000739   
0601ARH4Y       20250101001110100000005000 0400000050000744   
0601ARH4Y       20250101001115100000005000 0400000050000748   
0601ARH4Y       20250101001120100000005000 0400000050000752   
0601ARH4Y       20250101001125100000005000 0400000050000756   
0601ARH4Y       20250101001130100000005000 0400000050000760   
0601ARH4Y       20250101001135100000005000 0400000050000766   
0601ARH4Y       20250101001140100000005000 0400000050000770   
0601ARH4Y       20250101001145100000005000 0400000050000773   
0601ARH4Y       20250101001150100000005000 0400000050000777   
0601ARH4Y       20250101001155100000005000 0400000050000781   
0601ARH4Y       20250101001160100000005000 0400000050000786   
0601ARH4Y       20250101001165100000005000 0400000050000790   
0601ARH4Y       20250101001170100000005000 0400000050000794   
0601ARH4Y       20250101001175100000005000 0400000050000797   
0601ARH4Y       20250101001180100000005000 0400000050000803   
0601ARH4Y       20250101001185100000005000 0400000050000811   
0601ARH4Y       20250101001190100000005000 0400000050000816   
0601ARH4Y       20250101001195100000005000 0400000050000821   
0601ARH4Y       20250101001200100000005000 0400000050000827   
0601ARH4Y       20250101001205100000005000 0400000050000832   
0601ARH4Y       20250101001210100000005000 0400000050000839   
0601ARH4Y       20250101001215100000005000 0400000050000844   
0601ARH4Y       20250101001220100000005000 0400000050000850   
0601ARH4Y       20250101001225100000005000 0400000050000855   
0601ARH4Y       20250101001230100000005000 0400000050000860   
0601ARH4Y       20250101001235100000005000 0400000050000867   
0601ARH4Y       20250101001240100000005000 0400000050000872   
0601ARH4Y       20250101001245100000005000 0400000050000877   
0601ARH4Y       20250101001250100000005000 0400000050000883   
0601ARH4Y       20250101001255100000005000 0400000050000888   
0601ARH4Y       20250101001260100000005000 0400000050000893   
0601ARH4Y       20250101001265100000005000 0400000050000900   
0601ARH4Y       20250101001270100000005000 0400000050000904   
0601ARH4Y       20250101001275100000005000 0400000050000909   
0601ARH4Y       20250101001280100000005000 0400000050000913   
0601ARH4Y       20250101001285100000005000 0400000050000919   
0601ARH4Y       20250101001290100000005000 0400000050000923   
0601ARH4Y       20250101001295100000005000 0400000050000928   
0601ARH4Y       20250101001300100000005000 0400000050000934   
0601ARH4Y       20250101001305100000005000 0400000050000939   
0601ARH4Y       20250101001310100000005000 0400000050000943   
0601ARH4Y       20250101001315100000005000 0400000050000949   
0601ARH4Y       20250101001320100000005000 0400000050000954   
0601ARH4Y       20250101001325100000005000 0400000050000958   
0601ARH4Y       20250101001330100000005000 0400000050000964   
0601ARH4Y       20250101001335100000005000 0400000050000969   
0601ARH4Y       20250101001340100000005000 0400000050000973   
0601ARH4Y       20250101001345100000005000 0400000050000979   
0601ARH4Y       20250101001350100000005000 0400000050000983   
0601ARH4Y       20250101001355100000005000 0400000050000987   
0601ARH4Y       20250101001360100000005000 0400000050000993   
0601ARH4Y       20250101001365100000005000 0400000050000997   
0601ARH4Y       20250101001370100000005000 0400000050001001   
0601ARH4Y       20250101001375100000005000 0400000050001007   
0601ARH4Y       20250101001380100000005000 0400000050001011   
0601ARH4Y       20250101001385100000005000 0400000050001015   
0601ARH4Y       20250101001390100000005000 0400000050001021   
0601ARH4Y       20250101001395100000005000 0400000050001025   
0601ARH4Y       20250101001400100000005000 0400000050001029   
0601ARH4Y       20250101001405100000005000 0400000050001034   
0601ARH4Y       20250101001410100000005000 0400000050001038   
0601ARH4Y       20250101001415100000005000 0400000050001042   
0601ARH4Y       20250101001420100000005000 0400000050001046   
0601ARH4Y       20250101001425100000005000 0400000050001051   
0601ARH4Y       20250101001430100000005000 0400000050001056   
0601ARH4Y       20250101001435100000005000 0400000050001060   
0601ARH4Y       20250101001440100000005000 0400000050001066   
0601ARH4Y       20250101001445100000005000 0400000050001070   
0601ARH4Y       20250101001450100000005000 0400000050001074   
0601ARH4Y       20250101001455100000005000 0400000050001080   
0601ARH4Y       20250101001460100000005000 0400000050001084   
0601ARH4Y       20250101001465100000005000 0400000050001088   
0601ARH4Y       20250101001470100000005000 0400000050001093   
0601ARH4Y       20250101001475100000005000 0400000050001097   
0601ARH4Y       20250101001480100000005000 0400000050001101   
0601ARH4Y       20250101001485100000005000 0400000050001107   
0601ARH4Y       20250101001490100000005000 0400000050001111   
0601ARH4Y       20250101001495100000005000 0400000050001115   
0601ARH4Y       20250101001500100000005000 0400000050001120   
0601ARH4Y       20250101001505100000005000 0400000050001124   
0601ARH4Y       20250101001510100000005000 0400000050001128   
0601ARH4Y       20250101001515100000005000 0400000050001133   
0601ARH4Y       20250101001520100000005000 0400000050001137   
0601ARH4Y       20250101001525100000005000 0400000050001141   
0601ARH4Y       20250101001530100000005000 0400000050001146   
0601ARH4Y       20250101001535100000005000 0400000050001150   
0601ARH4Y       20250101001540100000005000 0400000050001154   
0601ARH4Y       20250101001545100000005000 0400000050001159   
0601ARH4Y       20250101001550100000005000 0400000050001163   
0601ARH4Y       20250101001555100000005000 0400000050001167   
0601ARH4Y       20250101001560100000005000 0400000050001172   
0601ARH4Y       20250101001565100000005000 0400000050001176   
0601ARH4Y       20250101001570100000005000 0400000050001180   
0601ARH4Y       20250101001575100000005000 0400000050001183   
0601ARH4Y       20250101001580100000005000 0400000050001189   
0601ARH4Y       20250101001585100000005000 0400000050001192   
0601ARH4Y       20250101001590100000005000 0400000050001196   
0601ARH4Y       20250101001595100000005000 0400000050001201   
0601ARH4Y       20250101001600100000005000 0400000050001205   
0601ARH4Y       20250101001605100000005000 0400000050001208   
0601ARH4Y       20250101001610100000005000 0400000050001213   
0601ARH4Y       20250101001615100000005000 0400000050001217   
0601ARH4Y       20250101001620100000005000 0400000050001221   
0601ARH4Y       20250101001625100000005000 0400000050001226   
0601ARH4Y       20250101001630100000005000 0400000050001229   
0601ARH4Y       20250101001635100000005000 0400000050001233   
0601ARH4Y       20250101001640100000005000 0400000050001238   
0601ARH4Y       20250101001645100000005000 0400000050001242   
0601ARH4Y       20250101001650100000005000 0400000050001245   
0601ARH4Y       20250101001655100000005000 0400000050001250   
0601ARH4Y       20250101001660100000005000 0400000050001254   
0601ARH4Y       20250101001665100000005000 0400000050001258   
0601ARH4Y       20250101001670100000005000 0400000050001263   
0601ARH4Y       20250101001675100000005000 0400000050001266   
0601ARH4Y       20250101001680100000005000 0400000050001270   
0601ARH4Y       20250101001685100000005000 0400000050001275   
0601ARH4Y       20250101001690100000005000 0400000050001278   
0601ARH4Y       20250101001695100000005000 0400000050001282   
0601ARH4Y       20250101001700100000005000 0400000050001286   
0601ARH4Y       20250101001705100000005000 0400000050001290   
0601ARH4Y       20250101001710100000005000 0400000050001294   
0601ARH4Y       20250101001715100000005000 0400000050001297   
0601ARH4Y       20250101001720100000005000 0400000050001302   
0601ARH4Y       20250101001725100000005000 0400000050001306   
0601ARH4Y       20250101001730100000005000 0400000050001309   
0601ARH4Y       20250101001735100000005000 0400000050001314   
0601ARH4Y       20250101001740100000005000 0400000050001318   
0601ARH4Y       20250101001745100000005000 0400000050001321   
0601ARH4Y       20250101001750100000005000 0400000050001326   
0601ARH4Y       20250101001755100000005000 0400000050001330   
0601ARH4Y       20250101001760100000005000 0400000050001333   
0601ARH4Y       20250101001765100000005000 0400000050001338   
0601ARH4Y       20250101001770100000005000 0400000050001342   
0601ARH4Y       20250101001775100000005000 0400000050001346   
0601ARH4Y       20250101001780100000005000 0400000050001351   
0601ARH4Y       20250101001785100000005000 0400000050001354   
0601ARH4Y       20250101001790100000005000 0400000050001358   
0601ARH4Y       20250101001795100000005000 0400000050001363   
0601ARH4Y       20250101001800100000005000 0400000050001366   
0601ARH4Y       20250101001805100000005000 0400000050001370   
0601ARH4Y       20250101001810100000005000 0400000050001375   
0601ARH4Y       20250101001815100000005000 0400000050001379   
0601ARH4Y       20250101001820100000005000 0400000050001383   
0601ARH4Y       20250101001825100000005000 0400000050001388   
0601ARH4Y       20250101001830100000005000 0400000050001392   
0601ARH4Y       20250101001835100000005000 0400000050001396   
0601ARH4Y       20250101001840100000005000 0400000050001401   
0601ARH4Y       20250101001845100000005000 0400000050001405   
0601ARH4Y       20250101001850100000005000 0400000050001409   
0601ARH4Y       20250101001855100000005000 0400000050001415   
0601ARH4Y       20250101001860100000005000 0400000050001419   
0601ARH4Y       20250101001865100000005000 0400000050001422   
0601ARH4Y       20250101001870100000005000 0400000050001426   
0601ARH4Y       20250101001875100000005000 0400000050001432   
0601ARH4Y       20250101001880100000005000 0400000050001435   
0601ARH4Y       20250101001885100000005000 0400000050001439   
0601ARH4Y       20250101001890100000005000 0400000050001445   
0601ARH4Y       20250101001895100000005000 0400000050001448   
0601ARH4Y       20250101001900100000005000 0400000050001452   
0601ARH4Y       20250101001905100000005000 0400000050001457   
0601ARH4Y       20250101001910100000005000 0400000050001461   
0601ARH4Y       20250101001915100000005000 0400000050001465   
0601ARH4Y       20250101001920100000005000 0400000050001470   
0601ARH4Y       20250101001925100000005000 0400000050001473   
0601ARH4Y       20250101001930100000005000 0400000050001477   
0601ARH4Y       20250101001935100000005000 0400000050001482   
0601ARH4Y       20250101001940100000005000 0400000050001485   
0601ARH4Y       20250101001945100000005000 0400000050001489   
0601ARH4Y       20250101001950100000005000 0400000050001494   
0601ARH4Y       20250101001955100000005000 0400000050001497   
0601ARH4Y       20250101001960100000005000 0400000050001501   
0601ARH4Y       20250101001965100000005000 0400000050001506   
0601ARH4Y       20250101001970100000005000 0400000050001509   
0601ARH4Y       20250101001975100000005000 0400000050001513   
0601ARH4Y       20250101001980100000005000 0400000050001518   
0601ARH4Y       20250101001985100000005000 0400000050001521   
0601ARH4Y       20250101001990100000005000 0400000050001524   
0601ARH4Y       20250101001995100000005000 0400000050001529   
0601ARH4Y       20250101002000100000005000 0400000050001532   
0601ARH4Y       20250101002005100000005000 0400000050001536   
0601ARH4Y       20250101002010100000005000 0400000050001539   
0601ARH4Y       20250101002015100000005000 0400000050001544   
0601ARH4Y       20250101002020100000005000 0400000050001547   
0601ARH4Y       20250101002025100000005000 0400000050001551   
0601ARH4Y       20250101002030100000005000 0400000050001555   
0601ARH4Y       20250101002035100000005000 0400000050001559   
0601ARH4Y       20250101002040100000005000 0400000050001562   
0601ARH4Y       20250101002045100000005000 0400000050001567   
0601ARH4Y       20250101002050100000005000 0400000050001570   
0601ARH4Y       20250101002055100000005000 0400000050001574   
0601ARH4Y       20250101002060100000005000 0400000050001578   
0601ARH4Y       20250101002065100000005000 0400000050001582   
0601ARH4Y       20250101002070100000005000 0400000050001585   
0601ARH4Y       20250101002075100000005000 0400000050001589   
0601ARH4Y       20250101002080100000005000 0400000050001593   
0601ARH4Y       20250101002085100000005000 0400000050001596   
0601ARH4Y       20250101002090100000005000 0400000050001600   
0601ARH4Y       20250101002095100000005000 0400000050001604   
0601ARH4Y       20250101002100100000005000 0400000050001607   
0601ARH4Y       20250101002105100000005000 0400000050001611   
0601ARH4Y       20250101002110100000005000 0400000050001614   
0601ARH4Y       20250101002115100000005000 0400000050001617   
0601ARH4Y       20250101002120100000005000 0400000050001622   
0601ARH4Y       20250101002125100000005000 0400000050001625   
0601ARH4Y       20250101002130100000005000 0400000050001628   
0601ARH4Y       20250101002135100000005000 0400000050001632   
0601ARH4Y       20250101002140100000005000 0400000050001635   
0601ARH4Y       20250101002145100000005000 0400000050001638   
0601ARH4Y       20250101002150100000005000 0400000050001641   
0601ARH4Y       20250101002155100000005000 0400000050001646   
0601ARH4Y       20250101002160100000005000 0400000050001649   
0601ARH4Y       20250101002165100000005000 0400000050001652   
0601ARH4Y       20250101002170100000005000 0400000050001656   
0601ARH4Y       20250101002175100000005000 0400000050001659   
0601ARH4Y       20250101002180100000005000 0400000050001662   
0601ARH4Y       20250101002185100000005000 0400000050001666   
0601ARH4Y       20250101002190100000005000 0400000050001669   
0601ARH4Y       20250101002195100000005000 0400000050001672   
0601ARH4Y       20250101002200100000005000 0400000050001676   
0601ARH4Y       20250101002205100000005000 0400000050001679   
0601ARH4Y       20250101002210100000005000 0400000050001682   
0601ARH4Y       20250101002215100000005000 0400000050001686   
0601ARH4Y       20250101002220100000005000 0400000050001689   
0601ARH4Y       20250101002225100000005000 0400000050001691   
0601ARH4Y       20250101002230100000005000 0400000050001695   
0601ARH4Y       20250101002235100000005000 0400000050001698   
0601ARH4Y       20250101002240100000005000 0400000050001701   
0601ARH4Y       20250101002245100000005000 0400000050001705   
0601ARH4Y       20250101002250100000005000 0400000050001708   
0601ARH4Y       20250101002255100000005000 0400000050001710   
0601ARH4Y       20250101002260100000005000 0400000050001714   
0601ARH4Y       20250101002265100000005000 0400000050001717   
0601ARH4Y       20250101002270100000005000 0400000050001720   
0601ARH4Y       20250101002275100000005000 0400000050001724   
0601ARH4Y       20250101002280100000005000 0400000050001726   
0601ARH4Y       20250101002285100000005000 0400000050001729   
0601ARH4Y       20250101002290100000005000 0400000050001733   
0601ARH4Y       20250101002295100000005000 0400000050001735   
0601ARH4Y       20250101002300100000005000 0400000050001738   
0601ARH4Y       20250101002305100000005000 0400000050001741   
0601ARH4Y       20250101002310100000005000 0400000050001744   
0601ARH4Y       20250101002315100000005000 0400000050001747   
0601ARH4Y       20250101002320100000005000 0400000050001749   
0601ARH4Y       20250101002325100000005000 0400000050001753   
0601ARH4Y       20250101002330100000005000 0400000050001756   
0601ARH4Y       20250101002335100000005000 0400000050001758   
0601ARH4Y       20250101002340100000005000 0400000050001762   
0601ARH4Y       20250101002345100000005000 0400000050001764   
0601ARH4Y       20250101002350100000005000 0400000050001767   
0601ARH4Y       20250101002355100000005000 0400000050001771   
0601ARH4Y       20250101002360100000005000 0400000050001773   
0601ARH4Y       20250101002365100000005000 0400000050001776   
0601ARH4Y       20250101002370100000005000 0400000050001779   
0601ARH4Y       20250101002375100000005000 0400000050001782   
0601ARH4Y       20250101002380100000005000 0400000050001784   
0601ARH4Y       20250101002385100000005000 0400000050001788   
0601ARH4Y       20250101002390100000005000 0400000050001790   
0601ARH4Y       20250101002395100000005000 0400000050001792   
0601ARH4Y       20250101002400100000005000 0400000050001796   
0601ARH4Y       20250101002405100000005000 0400000050001798   
0601ARH4Y       20250101002410100000005000 0400000050001801   
0601ARH4Y       20250101002415100000005000 0400000050001804   
0601ARH4Y       20250101002420100000005000 0400000050001807   
0601ARH4Y       20250101002425100000005000 0400000050001809   
0601ARH4Y       20250101002430100000005000 0400000050001812   
0601ARH4Y       20250101002435100000005000 0400000050001815   
0601ARH4Y       20250101002440100000005000 0400000050001817   
0601ARH4Y       20250101002445100000005000 0400000050001819   
0601ARH4Y       20250101002450100000005000 0400000050001823   
0601ARH4Y       20250101002455100000005000 0400000050001825   
0601ARH4Y       20250101002460100000005000 0400000050001827   
0601ARH4Y       20250101002465100000005000 0400000050001831   
0601ARH4Y       20250101002470100000005000 0400000050001833   
0601ARH4Y       20250101002475100000005000 0400000050001835   
0601ARH4Y       20250101002480100000005000 0400000050001838   
0601ARH4Y       20250101002485100000005000 0400000050001841   
0601ARH4Y       20250101002490100000005000 0400000050001843   
0601ARH4Y       20250101002495100000005000 0400000050001846   
0601ARH4Y       20250101002500100000100000 0400000050001872   
0601ARH4Y       20250101002600100000100000 0400000050001919   
0601ARH4Y       20250101002700100000100000 0400000050001962   
0601ARH4Y       20250101002800100000100000 0400000050002003   
0601ARH4Y       20250101002900100000100000 0400000050002040   
0601ARH4Y       20250101003000100000100000 0400000050002076   
0601ARH4Y       20250101003100100000100000 0400000050002109   
0601ARH4Y       20250101003200100000100000 0400000050002140   
0601ARH4Y       20250101003300100000100000 0400000050002169   
0601ARH4Y       20250101003400100000100000 0400000050002197   
0601ARH4Y       20250101003500100000100000 0400000050002222   
0601ARH4Y       20250101003600100000100000 0400000050002246   
0601ARH4Y       20250101003700100000100000 0400000050002270   
0601ARH4Y       20250101003800100000100000 0400000050002292   
0601ARH4Y       20250101003900100000100000 0400000050002313   
0601ARH4Y       20250101004000100000100000 0400000050002332   
0601ARH4Y       20250101004100100000100000 0400000050002352   
0601ARH4Y       20250101004200100000100000 0400000050002369   
0601ARH4Y       20250101004300100000100000 0400000050002383   
0601ARH4Y       20250101004400100000100000 0400000050002395   
0601ARH4Y       20250101004500100000100000 0400000050002406   
0601ARH4Y       20250101004600100000100000 0400000050002417   
0601ARH4Y       20250101004700100000100000 0400000050002427   
0601ARH4Y       20250101004800100000100000 0400000050002438   
0601ARH4Y       20250101004900100000100000 0400000050002447   
0601ARH4Y       20250101005000100000100000 0400000050002457   
0601ARH4Y       20250101005100100000100000 0400000050002465   
0601ARH4Y       20250101005200100000100000 0400000050002473   
0601ARH4Y       20250101005300100000100000 0400000050002482   
0601ARH4Y       20250101005400100000100000 0400000050002490   
0601ARH4Y       20250101005500100000100000 0400000050002498   
0601ARH4Y       20250101005600100000100000 0400000050002505   
0601ARH4Y       20250101005700100000100000 0400000050002512   
0601ARH4Y       20250101005800100000100000 0400000050002519   
0601ARH4Y       20250101005900100000100000 0400000050002526   
0601ARH4Y       20250101006000100000100000 0400000050002532   
0601ARH4Y       20250101006100100000100000 0400000050002538   
0601ARH4Y       20250101006200100000100000 0400000050002544   
0601ARH4Y       20250101006300100000100000 0400000050002550   
0601ARH4Y       20250101006400100000100000 0400000050002555   
0601ARH4Y       20250101006500100000100000 0400000050002561   
0601ARH4Y       20250101006600100000100000 0400000050002566   
0601ARH4Y       20250101006700100000100000 0400000050002571   
0601ARH4Y       20250101006800100000100000 0400000050002576   
0601ARH4Y       20250101006900100000100000 0400000050002581   
0601ARH4Y       20250101007000100000100000 0400000050002586   
0601ARH4Y       20250101007100100000100000 0400000050002590   
0601ARH4Y       20250101007200100000100000 0400000050002595   
0601ARH4Y       20250101007300100000100000 0400000050002599   
0601ARH4Y       20250101007400100000100000 0400000050002603   
0601ARH4Y       20250101007500100000100000 0400000050002608   
0601ARH4Y       20250101007600100000100000 0400000050002611   
0601ARH4Y       20250101007700100000100000 0400000050002615   
0601ARH4Y       20250101007800100000100000 0400000050002619   
0601ARH4Y       20250101007900100000100000 0400000050002623   
0601ARH4Y       20250101008000100000100000 0400000050002626   
0601ARH4Y       20250101008100100000100000 0400000050002630   
0601ARH4Y       20250101008200100000100000 0400000050002633   
0601ARH4Y       20250101008300100000100000 0400000050002637   
0601ARH4Y       20250101008400100000100000 0400000050002640   
0601ARH4Y       20250101008500100000100000 0400000050002643   
0601ARH4Y       20250101008600100000100000 0400000050002646   
0601ARH4Y       20250101008700100000100000 0400000050002649   
0601ARH4Y       20250101008800100000100000 0400000050002652   
0601ARH4Y       20250101008900100000100000 0400000050002655   
0601ARH4Y       20250101009000100000100000 0400000050002658   
0601ARH4Y       20250101009100100000100000 0400000050002661   
0601ARH4Y       20250101009200100000100000 0400000050002663   
0601ARH4Y       20250101009300100000100000 0400000050002665   
0601ARH4Y       20250101009400100000100000 0400000050002666   
0601ARH4Y       20250101009500100000100000 0400000050002667   
0601ARH4Y       20250101009600100000100000 0400000050002668   
0601ARH4Y       20250101009700100000100000 0400000050002669   
0601ARH4Y       20250101009800100000100000 0400000050002671   
0601ARH4Y       20250101009900100000100000 0400000050002672   
0601ARH4Y       20250101010000100000100000 0400000050002673   
0601ARH5Y       20250101000000100000115000 0500000050000043   
0601ARH5Y       20250101000115100000005000 0500000050000043   
0601ARH5Y       20250101000120100000005000 0500000050000041   
0601ARH5Y       20250101000125100000005000 0500000050000039   
0601ARH5Y       20250101000130100000005000 0500000050000038   
0601ARH5Y       20250101000135100000005000 0500000050000036   
0601ARH5Y       20250101000140100000005000 0500000050000035   
0601ARH5Y       20250101000145100000005000 0500000050000034   
0601ARH5Y       20250101000150100000005000 0500000050000033   
0601ARH5Y       20250101000155100000005000 0500000050000032   
0601ARH5Y       20250101000160100000005000 0500000050000031   
0601ARH5Y       20250101000165100000005000 0500000050000030   
0601ARH5Y       20250101000170100000005000 0500000050000029   
0601ARH5Y       20250101000175100000005000 0500000050000028   
0601ARH5Y       20250101000180100000005000 0500000050000027   
0601ARH5Y       20250101000185100000005000 0500000050000027   
0601ARH5Y       20250101000190100000005000 0500000050000026   
0601ARH5Y       20250101000195100000005000 0500000050000025   
0601ARH5Y       20250101000200100000005000 0500000050000025   
0601ARH5Y       20250101000205100000005000 0500000050000024   
0601ARH5Y       20250101000210100000005000 0500000050000024   
0601ARH5Y       20250101000215100000005000 0500000050000023   
0601ARH5Y       20250101000220100000005000 0500000050000022   
0601ARH5Y       20250101000225100000005000 0500000050000022   
0601ARH5Y       20250101000230100000005000 0500000050000022   
0601ARH5Y       20250101000235100000005000 0500000050000021   
0601ARH5Y       20250101000240100000005000 0500000050000021   
0601ARH5Y       20250101000245100000005000 0500000050000020   
0601ARH5Y       20250101000250100000005000 0500000050000020   
0601ARH5Y       20250101000255100000005000 0500000050000019   
0601ARH5Y       20250101000260100000005000 0500000050000019   
0601ARH5Y       20250101000265100000005000 0500000050000019   
0601ARH5Y       20250101000270100000005000 0500000050000018   
0601ARH5Y       20250101000275100000005000 0500000050000018   
0601ARH5Y       20250101000280100000005000 0500000050000018   
0601ARH5Y       20250101000285100000005000 0500000050000017   
0601ARH5Y       20250101000290100000005000 0500000050000017   
0601ARH5Y       20250101000295100000005000 0500000050000017   
0601ARH5Y       20250101000300100000005000 0500000050000017   
0601ARH5Y       20250101000305100000005000 0500000050000016   
0601ARH5Y       20250101000310100000005000 0500000050000016   
0601ARH5Y       20250101000315100000005000 0500000050000016   
0601ARH5Y       20250101000320100000005000 0500000050000016   
0601ARH5Y       20250101000325100000005000 0500000050000015   
0601ARH5Y       20250101000330100000005000 0500000050000015   
0601ARH5Y       20250101000335100000005000 0500000050000015   
0601ARH5Y       20250101000340100000005000 0500000050000015   
0601ARH5Y       20250101000345100000005000 0500000050000014   
0601ARH5Y       20250101000350100000005000 0500000050000014   
0601ARH5Y       20250101000355100000005000 0500000050000014   
0601ARH5Y       20250101000360100000005000 0500000050000014   
0601ARH5Y       20250101000365100000005000 0500000050000014   
0601ARH5Y       20250101000370100000005000 0500000050000013   
0601ARH5Y       20250101000375100000005000 0500000050000013   
0601ARH5Y       20250101000380100000005000 0500000050000013   
0601ARH5Y       20250101000385100000005000 0500000050000013   
0601ARH5Y       20250101000390100000005000 0500000050000013   
0601ARH5Y       20250101000395100000005000 0500000050000013   
0601ARH5Y       20250101000400100000005000 0500000050000012   
0601ARH5Y       20250101000405100000005000 0500000050000012   
0601ARH5Y       20250101000410100000005000 0500000050000012   
0601ARH5Y       20250101000415100000005000 0500000050000012   
0601ARH5Y       20250101000420100000005000 0500000050000012   
0601ARH5Y       20250101000425100000005000 0500000050000012   
0601ARH5Y       20250101000430100000005000 0500000050000012   
0601ARH5Y       20250101000435100000005000 0500000050000011   
0601ARH5Y       20250101000440100000005000 0500000050000011   
0601ARH5Y       20250101000445100000005000 0500000050000011   
0601ARH5Y       20250101000450100000005000 0500000050000011   
0601ARH5Y       20250101000455100000005000 0500000050000011   
0601ARH5Y       20250101000460100000005000 0500000050000011   
0601ARH5Y       20250101000465100000005000 0500000050000011   
0601ARH5Y       20250101000470100000005000 0500000050000011   
0601ARH5Y       20250101000475100000005000 0500000050000010   
0601ARH5Y       20250101000480100000005000 0500000050000010   
0601ARH5Y       20250101000485100000005000 0500000050000010   
0601ARH5Y       20250101000490100000005000 0500000050000010   
0601ARH5Y       20250101000495100000005000 0500000050000010   
0601ARH5Y       20250101000500100000005000 0500000050000010   
0601ARH5Y       20250101000505100000005000 0500000050000010   
0601ARH5Y       20250101000510100000005000 0500000050000010   
0601ARH5Y       20250101000515100000005000 0500000050000010   
0601ARH5Y       20250101000520100000005000 0500000050000010   
0601ARH5Y       20250101000525100000005000 0500000050000009   
0601ARH5Y       20250101000530100000005000 0500000050000009   
0601ARH5Y       20250101000535100000005000 0500000050000009   
0601ARH5Y       20250101000540100000005000 0500000050000009   
0601ARH5Y       20250101000545100000005000 0500000050000009   
0601ARH5Y       20250101000550100000005000 0500000050000009   
