00AR               20181129                                                                                   
0601ARH2Y       20190101000605100000005000 0200002760000455   
0601ARH2Y       20190101000610100000005000 0200002830000461   
0601ARH2Y       20190101000615100000005000 0200002890000468   
0601ARH2Y       20190101000620100000005000 0200002950000474   
0601ARH2Y       20190101000625100000005000 0200003020000481   
0601ARH2Y       20190101000630100000005000 0200003090000489   
0601ARH2Y       20190101000635100000005000 0200003160000495   
0601ARH2Y       20190101000640100000005000 0200003220000501   
0601ARH2Y       20190101000645100000005000 0200003280000507   
0601ARH2Y       20190101000650100000005000 0200003360000515   
0601ARH2Y       20190101000655100000005000 0200003420000521   
0601ARH2Y       20190101000660100000005000 0200003490000526   
0601ARH2Y       20190101000665100000005000 0200003550000532   
0601ARH2Y       20190101000670100000005000 0200003610000537   
0601ARH2Y       20190101000675100000005000 0200003700000546   
0601ARH2Y       20190101000680100000005000 0200003770000552   
0601ARH2Y       20190101000685100000005000 0200003840000559   
0601ARH2Y       20190101000690100000005000 0200003920000566   
0601ARH2Y       20190101000695100000005000 0200003990000572   
0601ARH2Y       20190101000700100000005000 0200004080000581   
0601ARH2Y       20190101000705100000005000 0200004150000587   
0601ARH2Y       20190101000710100000005000 0200004230000593   
0601ARH2Y       20190101000715100000005000 0200004300000599   
0601ARH2Y       20190101000720100000005000 0200004390000607   
0601ARH2Y       20190101000725100000005000 0200004460000613   
0601ARH2Y       20190101000730100000005000 0200004530000619   
0601ARH2Y       20190101000735100000005000 0200004610000625   
0601ARH2Y       20190101000740100000005000 0200004680000630   
0601ARH2Y       20190101000745100000005000 0200004770000638   
0601ARH2Y       20190101000750100000005000 0200004840000643   
0601ARH2Y       20190101000755100000005000 0200004920000649   
0601ARH2Y       20190101000760100000005000 0200004990000654   
0601ARH2Y       20190101000765100000005000 0200005080000661   
0601ARH2Y       20190101000770100000005000 0200005150000667   
0601ARH2Y       20190101000775100000005000 0200005220000672   
0601ARH2Y       20190101000780100000005000 0200005300000677   
0601ARH2Y       20190101000785100000005000 0200005370000682   
0601ARH2Y       20190101000790100000005000 0200005460000689   
0601ARH2Y       20190101000795100000005000 0200005530000694   
0601ARH2Y       20190101000800100000005000 0200005610000699   
0601ARH2Y       20190101000805100000005000 0200005680000703   
0601ARH2Y       20190101000810100000005000 0200005770000710   
0601ARH2Y       20190101000815100000005000 0200005840000714   
0601ARH2Y       20190101000820100000005000 0200005930000721   
0601ARH2Y       20190101000825100000005000 0200006030000728   
0601ARH2Y       20190101000830100000005000 0200006120000735   
0601ARH2Y       20190101000835100000005000 0200006230000744   
0601ARH2Y       20190101000840100000005000 0200006330000751   
0601ARH2Y       20190101000845100000005000 0200006430000758   
0601ARH2Y       20190101000850100000005000 0200006520000765   
0601ARH2Y       20190101000855100000005000 0200006620000772   
0601ARH2Y       20190101000860100000005000 0200006730000780   
0601ARH2Y       20190101000865100000005000 0200006830000787   
0601ARH2Y       20190101000870100000005000 0200006920000793   
0601ARH2Y       20190101000875100000005000 0200007020000800   
0601ARH2Y       20190101000880100000005000 0200007130000808   
0601ARH2Y       20190101000885100000005000 0200007230000815   
0601ARH2Y       20190101000890100000005000 0200007330000821   
0601ARH2Y       20190101000895100000005000 0200007420000827   
0601ARH2Y       20190101000900100000005000 0200007520000833   
0601ARH2Y       20190101000905100000005000 0200007630000841   
0601ARH2Y       20190101000910100000005000 0200007730000847   
0601ARH2Y       20190101000915100000005000 0200007820000852   
0601ARH2Y       20190101000920100000005000 0200007920000858   
0601ARH2Y       20190101000925100000005000 0200008030000866   
0601ARH2Y       20190101000930100000005000 0200008130000871   
0601ARH2Y       20190101000935100000005000 0200008220000877   
0601ARH2Y       20190101000940100000005000 0200008320000882   
0601ARH2Y       20190101000945100000005000 0200008410000888   
0601ARH2Y       20190101000950100000005000 0200008530000896   
0601ARH2Y       20190101000955100000005000 0200008630000901   
0601ARH2Y       20190101000960100000005000 0200008730000907   
0601ARH2Y       20190101000965100000005000 0200008830000913   
0601ARH2Y       20190101000970100000005000 0200008930000918   
0601ARH2Y       20190101000975100000005000 0200009050000926   
0601ARH2Y       20190101000980100000005000 0200009150000931   
0601ARH2Y       20190101000985100000005000 0200009250000937   
0601ARH2Y       20190101000990100000005000 0200009350000942   
0601ARH2Y       20190101000995100000005000 0200009470000949   
0601ARH2Y       20190101001000100000005000 0200009570000954   
0601ARH2Y       20190101001005100000005000 0200009670000959   
0601ARH2Y       20190101001010100000005000 0200009770000965   
0601ARH2Y       20190101001015100000005000 0200009880000971   
0601ARH2Y       20190101001020100000005000 0200010000000978   
0601ARH2Y       20190101001025100000005000 0200010110000984   
0601ARH2Y       20190101001030100000005000 0200010220000990   
0601ARH2Y       20190101001035100000005000 0200010330000995   
0601ARH2Y       20190101001040100000005000 0200010450001002   
0601ARH2Y       20190101001045100000005000 0200010560001008   
0601ARH2Y       20190101001050100000005000 0200010660001013   
0601ARH2Y       20190101001055100000005000 0200010770001018   
0601ARH2Y       20190101001060100000005000 0200010880001024   
0601ARH2Y       20190101001065100000005000 0200011000001031   
0601ARH2Y       20190101001070100000005000 0200011110001036   
0601ARH2Y       20190101001075100000005000 0200011220001041   
0601ARH2Y       20190101001080100000005000 0200011330001046   
0601ARH2Y       20190101001085100000005000 0200011450001053   
0601ARH2Y       20190101001090100000005000 0200011560001058   
0601ARH2Y       20190101001095100000005000 0200011670001063   
0601ARH2Y       20190101001100100000005000 0200011780001068   
0601ARH2Y       20190101001105100000005000 0200011890001074   
0601ARH2Y       20190101001110100000005000 0200012020001081   
0601ARH2Y       20190101001115100000005000 0200012130001085   
0601ARH2Y       20190101001120100000005000 0200012240001090   
0601ARH2Y       20190101001125100000005000 0200012350001095   
0601ARH2Y       20190101001130100000005000 0200012460001100   
0601ARH2Y       20190101001135100000005000 0200012580001106   
0601ARH2Y       20190101001140100000005000 0200012690001111   
0601ARH2Y       20190101001145100000005000 0200012800001115   
0601ARH2Y       20190101001150100000005000 0200012910001120   
0601ARH2Y       20190101001155100000005000 0200013040001126   
0601ARH2Y       20190101001160100000005000 0200013140001131   
0601ARH2Y       20190101001165100000005000 0200013250001135   
0601ARH2Y       20190101001170100000005000 0200013360001140   
0601ARH2Y       20190101001175100000005000 0200013470001144   
0601ARH2Y       20190101001180100000005000 0200013600001150   
0601ARH2Y       20190101001185100000005000 0200013710001154   
0601ARH2Y       20190101001190100000005000 0200013820001159   
0601ARH2Y       20190101001195100000005000 0200013920001163   
0601ARH2Y       20190101001200100000005000 0200014050001169   
0601ARH2Y       20190101001205100000005000 0200014160001173   
0601ARH2Y       20190101001210100000005000 0200014270001177   
0601ARH2Y       20190101001215100000005000 0200014380001181   
0601ARH2Y       20190101001220100000005000 0200014490001185   
0601ARH2Y       20190101001225100000005000 0200014620001191   
0601ARH2Y       20190101001230100000005000 0200014740001196   
0601ARH2Y       20190101001235100000005000 0200014850001200   
0601ARH2Y       20190101001240100000005000 0200014960001204   
0601ARH2Y       20190101001245100000005000 0200015090001210   
0601ARH2Y       20190101001250100000005000 0200015210001214   
0601ARH2Y       20190101001255100000005000 0200015320001219   
0601ARH2Y       20190101001260100000005000 0200015460001225   
0601ARH2Y       20190101001265100000005000 0200015580001229   
0601ARH2Y       20190101001270100000005000 0200015690001233   
0601ARH2Y       20190101001275100000005000 0200015830001239   
0601ARH2Y       20190101001280100000005000 0200015940001243   
0601ARH2Y       20190101001285100000005000 0200016060001247   
0601ARH2Y       20190101001290100000005000 0200016200001253   
0601ARH2Y       20190101001295100000005000 0200016310001257   
0601ARH2Y       20190101001300100000005000 0200016430001261   
0601ARH2Y       20190101001305100000005000 0200016560001267   
0601ARH2Y       20190101001310100000005000 0200016680001271   
0601ARH2Y       20190101001315100000005000 0200016790001275   
0601ARH2Y       20190101001320100000005000 0200016930001280   
0601ARH2Y       20190101001325100000005000 0200017050001284   
0601ARH2Y       20190101001330100000005000 0200017170001289   
0601ARH2Y       20190101001335100000005000 0200017310001294   
0601ARH2Y       20190101001340100000005000 0200017430001298   
0601ARH2Y       20190101001345100000005000 0200017550001302   
0601ARH2Y       20190101001350100000005000 0200017690001308   
0601ARH2Y       20190101001355100000005000 0200017810001312   
0601ARH2Y       20190101001360100000005000 0200017930001316   
0601ARH2Y       20190101001365100000005000 0200018080001322   
0601ARH2Y       20190101001370100000005000 0200018190001326   
0601ARH2Y       20190101001375100000005000 0200018310001329   
0601ARH2Y       20190101001380100000005000 0200018460001335   
0601ARH2Y       20190101001385100000005000 0200018580001339   
0601ARH2Y       20190101001390100000005000 0200018690001343   
0601ARH2Y       20190101001395100000005000 0200018840001348   
0601ARH2Y       20190101001400100000005000 0200018960001352   
0601ARH2Y       20190101001405100000005000 0200019080001355   
0601ARH2Y       20190101001410100000005000 0200019220001361   
0601ARH2Y       20190101001415100000005000 0200019340001365   
0601ARH2Y       20190101001420100000005000 0200019470001368   
0601ARH2Y       20190101001425100000005000 0200019610001374   
0601ARH2Y       20190101001430100000005000 0200019740001378   
0601ARH2Y       20190101001435100000005000 0200019860001382   
0601ARH2Y       20190101001440100000005000 0200020010001387   
0601ARH2Y       20190101001445100000005000 0200020130001391   
0601ARH2Y       20190101001450100000005000 0200020250001394   
0601ARH2Y       20190101001455100000005000 0200020400001400   
0601ARH2Y       20190101001460100000005000 0200020530001403   
0601ARH2Y       20190101001465100000005000 0200020650001407   
0601ARH2Y       20190101001470100000005000 0200020800001412   
0601ARH2Y       20190101001475100000005000 0200020920001416   
0601ARH2Y       20190101001480100000005000 0200021040001419   
0601ARH2Y       20190101001485100000005000 0200021200001425   
0601ARH2Y       20190101001490100000005000 0200021320001429   
0601ARH2Y       20190101001495100000005000 0200021450001432   
0601ARH2Y       20190101001500100000005000 0200021600001438   
0601ARH2Y       20190101001505100000005000 0200021730001441   
0601ARH2Y       20190101001510100000005000 0200021860001445   
0601ARH2Y       20190101001515100000005000 0200022010001450   
0601ARH2Y       20190101001520100000005000 0200022140001454   
0601ARH2Y       20190101001525100000005000 0200022270001458   
0601ARH2Y       20190101001530100000005000 0200022420001463   
0601ARH2Y       20190101001535100000005000 0200022550001467   
0601ARH2Y       20190101001540100000005000 0200022680001470   
0601ARH2Y       20190101001545100000005000 0200022830001475   
0601ARH2Y       20190101001550100000005000 0200022970001479   
0601ARH2Y       20190101001555100000005000 0200023100001483   
0601ARH2Y       20190101001560100000005000 0200023250001488   
0601ARH2Y       20190101001565100000005000 0200023390001492   
0601ARH2Y       20190101001570100000005000 0200023520001496   
0601ARH2Y       20190101001575100000005000 0200023680001501   
0601ARH2Y       20190101001580100000005000 0200023820001505   
0601ARH2Y       20190101001585100000005000 0200023960001509   
0601ARH2Y       20190101001590100000005000 0200024110001514   
0601ARH2Y       20190101001595100000005000 0200024260001519   
0601ARH2Y       20190101001600100000005000 0200024400001523   
0601ARH2Y       20190101001605100000005000 0200024560001528   
0601ARH2Y       20190101001610100000005000 0200024710001533   
0601ARH2Y       20190101001615100000005000 0200024860001537   
0601ARH2Y       20190101001620100000005000 0200025020001542   
0601ARH2Y       20190101001625100000005000 0200025180001547   
0601ARH2Y       20190101001630100000005000 0200025320001551   
0601ARH2Y       20190101001635100000005000 0200025480001556   
0601ARH2Y       20190101001640100000005000 0200025640001561   
0601ARH2Y       20190101001645100000005000 0200025780001565   
0601ARH2Y       20190101001650100000005000 0200025940001570   
0601ARH2Y       20190101001655100000005000 0200026100001575   
0601ARH2Y       20190101001660100000005000 0200026240001578   
0601ARH2Y       20190101001665100000005000 0200026400001583   
0601ARH2Y       20190101001670100000005000 0200026560001588   
0601ARH2Y       20190101001675100000005000 0200026700001592   
0601ARH2Y       20190101001680100000005000 0200026870001597   
0601ARH2Y       20190101001685100000005000 0200027020001601   
0601ARH2Y       20190101001690100000005000 0200027160001605   
0601ARH2Y       20190101001695100000005000 0200027330001610   
0601ARH2Y       20190101001700100000005000 0200027480001614   
0601ARH2Y       20190101001705100000005000 0200027630001618   
0601ARH2Y       20190101001710100000005000 0200027790001623   
0601ARH2Y       20190101001715100000005000 0200027940001627   
0601ARH2Y       20190101001720100000005000 0200028090001631   
0601ARH2Y       20190101001725100000005000 0200028250001635   
0601ARH2Y       20190101001730100000005000 0200028400001639   
0601ARH2Y       20190101001735100000005000 0200028550001643   
0601ARH2Y       20190101001740100000005000 0200028710001648   
0601ARH2Y       20190101001745100000005000 0200028860001652   
0601ARH2Y       20190101001750100000005000 0200029010001655   
0601ARH2Y       20190101001755100000005000 0200029170001660   
0601ARH2Y       20190101001760100000005000 0200029330001664   
0601ARH2Y       20190101001765100000005000 0200029470001667   
0601ARH2Y       20190101001770100000005000 0200029630001672   
0601ARH2Y       20190101001775100000005000 0200029790001676   
0601ARH2Y       20190101001780100000005000 0200029930001679   
0601ARH2Y       20190101001785100000005000 0200030090001684   
0601ARH2Y       20190101001790100000005000 0200030250001687   
0601ARH2Y       20190101001795100000005000 0200030390001691   
0601ARH2Y       20190101001800100000005000 0200030550001695   
0601ARH2Y       20190101001805100000005000 0200030710001699   
0601ARH2Y       20190101001810100000005000 0200030850001702   
0601ARH2Y       20190101001815100000005000 0200031020001707   
0601ARH2Y       20190101001820100000005000 0200031180001711   
0601ARH2Y       20190101001825100000005000 0200031330001714   
0601ARH2Y       20190101001830100000005000 0200031490001718   
0601ARH2Y       20190101001835100000005000 0200031650001722   
0601ARH2Y       20190101001840100000005000 0200031800001726   
0601ARH2Y       20190101001845100000005000 0200031960001730   
0601ARH2Y       20190101001850100000005000 0200032120001734   
0601ARH2Y       20190101001855100000005000 0200032270001737   
0601ARH2Y       20190101001860100000005000 0200032430001741   
0601ARH2Y       20190101001865100000005000 0200032590001745   
0601ARH2Y       20190101001870100000005000 0200032740001748   
0601ARH2Y       20190101001875100000005000 0200032910001753   
0601ARH2Y       20190101001880100000005000 0200033060001756   
0601ARH2Y       20190101001885100000005000 0200033210001760   
0601ARH2Y       20190101001890100000005000 0200033380001764   
0601ARH2Y       20190101001895100000005000 0200033540001767   
0601ARH2Y       20190101001900100000005000 0200033680001770   
0601ARH2Y       20190101001905100000005000 0200033850001774   
0601ARH2Y       20190101001910100000005000 0200034010001778   
0601ARH2Y       20190101001915100000005000 0200034150001781   
0601ARH2Y       20190101001920100000005000 0200034320001785   
0601ARH2Y       20190101001925100000005000 0200034480001789   
0601ARH2Y       20190101001930100000005000 0200034630001792   
0601ARH2Y       20190101001935100000005000 0200034790001796   
0601ARH2Y       20190101001940100000005000 0200034950001799   
0601ARH2Y       20190101001945100000005000 0200035100001802   
0601ARH2Y       20190101001950100000005000 0200035260001806   
0601ARH2Y       20190101001955100000005000 0200035420001810   
0601ARH2Y       20190101001960100000005000 0200035570001812   
0601ARH2Y       20190101001965100000005000 0200035730001816   
0601ARH2Y       20190101001970100000005000 0200035890001820   
0601ARH2Y       20190101001975100000005000 0200036040001823   
0601ARH2Y       20190101001980100000005000 0200036210001826   
0601ARH2Y       20190101001985100000005000 0200036360001830   
0601ARH2Y       20190101001990100000005000 0200036510001832   
0601ARH2Y       20190101001995100000005000 0200036680001836   
0601ARH2Y       20190101002000100000005000 0200036840001839   
0601ARH2Y       20190101002005100000005000 0200036980001842   
0601ARH2Y       20190101002010100000005000 0200037150001846   
0601ARH2Y       20190101002015100000005000 0200037310001849   
0601ARH2Y       20190101002020100000005000 0200037450001852   
0601ARH2Y       20190101002025100000005000 0200037620001855   
0601ARH2Y       20190101002030100000005000 0200037780001859   
0601ARH2Y       20190101002035100000005000 0200037930001861   
0601ARH2Y       20190101002040100000005000 0200038090001865   
0601ARH2Y       20190101002045100000005000 0200038250001868   
0601ARH2Y       20190101002050100000005000 0200038400001871   
0601ARH2Y       20190101002055100000005000 0200038560001874   
0601ARH2Y       20190101002060100000005000 0200038720001877   
0601ARH2Y       20190101002065100000005000 0200038870001880   
0601ARH2Y       20190101002070100000005000 0200039030001883   
0601ARH2Y       20190101002075100000005000 0200039190001887   
0601ARH2Y       20190101002080100000005000 0200039340001889   
0601ARH2Y       20190101002085100000005000 0200039510001893   
0601ARH2Y       20190101002090100000005000 0200039660001896   
0601ARH2Y       20190101002095100000005000 0200039810001898   
0601ARH2Y       20190101002100100000005000 0200039980001901   
0601ARH2Y       20190101002105100000005000 0200040140001904   
0601ARH2Y       20190101002110100000005000 0200040280001907   
0601ARH2Y       20190101002115100000005000 0200040450001910   
0601ARH2Y       20190101002120100000005000 0200040610001913   
0601ARH2Y       20190101002125100000005000 0200040750001916   
0601ARH2Y       20190101002130100000005000 0200040920001919   
0601ARH2Y       20190101002135100000005000 0200041080001922   
0601ARH2Y       20190101002140100000005000 0200041230001924   
0601ARH2Y       20190101002145100000005000 0200041390001927   
0601ARH2Y       20190101002150100000005000 0200041550001930   
0601ARH2Y       20190101002155100000005000 0200041700001933   
0601ARH2Y       20190101002160100000005000 0200041860001936   
0601ARH2Y       20190101002165100000005000 0200042020001939   
0601ARH2Y       20190101002170100000005000 0200042170001941   
0601ARH2Y       20190101002175100000005000 0200042330001944   
0601ARH2Y       20190101002180100000005000 0200042490001947   
0601ARH2Y       20190101002185100000005000 0200042640001949   
0601ARH2Y       20190101002190100000005000 0200042810001952   
0601ARH2Y       20190101002195100000005000 0200042960001955   
0601ARH2Y       20190101002200100000005000 0200043110001957   
0601ARH2Y       20190101002205100000005000 0200043280001960   
0601ARH2Y       20190101002210100000005000 0200043440001963   
0601ARH2Y       20190101002215100000005000 0200043580001965   
0601ARH2Y       20190101002220100000005000 0200043750001968   
0601ARH2Y       20190101002225100000005000 0200043910001971   
0601ARH2Y       20190101002230100000005000 0200044050001973   
0601ARH2Y       20190101002235100000005000 0200044220001976   
0601ARH2Y       20190101002240100000005000 0200044380001979   
0601ARH2Y       20190101002245100000005000 0200044530001981   
0601ARH2Y       20190101002250100000005000 0200044690001984   
0601ARH2Y       20190101002255100000005000 0200044850001987   
0601ARH2Y       20190101002260100000005000 0200045000001989   
0601ARH2Y       20190101002265100000005000 0200045160001992   
0601ARH2Y       20190101002270100000005000 0200045310001994   
0601ARH2Y       20190101002275100000005000 0200045470001996   
0601ARH2Y       20190101002280100000005000 0200045640001999   
0601ARH2Y       20190101002285100000005000 0200045780002001   
0601ARH2Y       20190101002290100000005000 0200045940002004   
0601ARH2Y       20190101002295100000005000 0200046110002007   
0601ARH2Y       20190101002300100000005000 0200046250002009   
0601ARH2Y       20190101002305100000005000 0200046410002011   
0601ARH2Y       20190101002310100000005000 0200046580002014   
0601ARH2Y       20190101002315100000005000 0200046730002016   
0601ARH2Y       20190101002320100000005000 0200046880002019   
0601ARH2Y       20190101002325100000005000 0200047050002021   
0601ARH2Y       20190101002330100000005000 0200047200002023   
0601ARH2Y       20190101002335100000005000 0200047350002026   
0601ARH2Y       20190101002340100000005000 0200047520002029   
0601ARH2Y       20190101002345100000005000 0200047670002031   
0601ARH2Y       20190101002350100000005000 0200047830002033   
0601ARH2Y       20190101002355100000005000 0200047990002036   
0601ARH2Y       20190101002360100000005000 0200048140002038   
0601ARH2Y       20190101002365100000005000 0200048300002040   
0601ARH2Y       20190101002370100000005000 0200048460002043   
0601ARH2Y       20190101002375100000005000 0200048610002045   
0601ARH2Y       20190101002380100000005000 0200048770002047   
0601ARH2Y       20190101002385100000005000 0200048940002050   
0601ARH2Y       20190101002390100000005000 0200049080002052   
0601ARH2Y       20190101002395100000005000 0200049240002054   
0601ARH2Y       20190101002400100000005000 0200049410002056   
0601ARH2Y       20190101002405100000005000 0200049550002058   
0601ARH2Y       20190101002410100000005000 0200049710002061   
0601ARH2Y       20190101002415100000005000 0200049880002063   
0601ARH2Y       20190101002420100000005000 0200050030002065   
0601ARH2Y       20190101002425100000005000 0200050180002067   
0601ARH2Y       20190101002430100000005000 0200050350002070   
0601ARH2Y       20190101002435100000005000 0200050500002072   
0601ARH2Y       20190101002440100000005000 0200050660002074   
0601ARH2Y       20190101002445100000005000 0200050820002076   
0601ARH2Y       20190101002450100000005000 0200050970002078   
0601ARH2Y       20190101002455100000005000 0200051130002080   
0601ARH2Y       20190101002460100000005000 0200051290002083   
0601ARH2Y       20190101002465100000005000 0200051440002085   
0601ARH2Y       20190101002470100000005000 0200051600002087   
0601ARH2Y       20190101002475100000005000 0200051760002089   
0601ARH2Y       20190101002480100000005000 0200051910002091   
0601ARH2Y       20190101002485100000005000 0200052070002093   
0601ARH2Y       20190101002490100000005000 0200052240002096   
0601ARH2Y       20190101002495100000005000 0200052380002097   
0601ARH2Y       20190101002500100000500000 0200060320002193   
0601ARH2Y       20190101003000100000500000 0200076030002339   
0601ARH2Y       20190101003500100000500000 0200091750002447   
0601ARH2Y       20190101004000100000500000 0200106870002515   
0601ARH2Y       20190101004500100000500000 0200121550002559   
0601ARH3Y       20190101000000100000115000 0300000030000026   
0601ARH3Y       20190101000115100000005000 0300000030000026   
0601ARH3Y       20190101000120100000005000 0300000030000024   
0601ARH3Y       20190101000125100000005000 0300000030000024   
0601ARH3Y       20190101000130100000005000 0300000030000023   
0601ARH3Y       20190101000135100000005000 0300000030000022   
0601ARH3Y       20190101000140100000005000 0300000030000021   
0601ARH3Y       20190101000145100000005000 0300000030000020   
0601ARH3Y       20190101000150100000005000 0300000030000020   
0601ARH3Y       20190101000155100000005000 0300000030000019   
0601ARH3Y       20190101000160100000005000 0300000030000018   
0601ARH3Y       20190101000165100000005000 0300000030000018   
0601ARH3Y       20190101000170100000005000 0300000030000017   
0601ARH3Y       20190101000175100000005000 0300000030000017   
0601ARH3Y       20190101000180100000005000 0300000030000016   
0601ARH3Y       20190101000185100000005000 0300000030000016   
0601ARH3Y       20190101000190100000005000 0300000030000016   
0601ARH3Y       20190101000195100000005000 0300000030000015   
0601ARH3Y       20190101000200100000005000 0300000030000015   
0601ARH3Y       20190101000205100000005000 0300000030000014   
0601ARH3Y       20190101000210100000005000 0300000030000014   
0601ARH3Y       20190101000215100000005000 0300000030000014   
0601ARH3Y       20190101000220100000005000 0300000030000013   
0601ARH3Y       20190101000225100000005000 0300000030000013   
0601ARH3Y       20190101000230100000005000 0300000030000013   
0601ARH3Y       20190101000235100000005000 0300000030000013   
0601ARH3Y       20190101000240100000005000 0300000030000012   
0601ARH3Y       20190101000245100000005000 0300000030000012   
0601ARH3Y       20190101000250100000005000 0300000030000012   
0601ARH3Y       20190101000255100000005000 0300000030000012   
0601ARH3Y       20190101000260100000005000 0300000030000011   
0601ARH3Y       20190101000265100000005000 0300000030000011   
0601ARH3Y       20190101000270100000005000 0300000030000011   
0601ARH3Y       20190101000275100000005000 0300000030000011   
0601ARH3Y       20190101000280100000005000 0300000030000011   
0601ARH3Y       20190101000285100000005000 0300000030000010   
0601ARH3Y       20190101000290100000005000 0300000030000010   
0601ARH3Y       20190101000295100000005000 0300000030000010   
0601ARH3Y       20190101000300100000005000 0300000030000010   
0601ARH3Y       20190101000305100000005000 0300000030000010   
0601ARH3Y       20190101000310100000005000 0300000030000010   
0601ARH3Y       20190101000315100000005000 0300000030000009   
0601ARH3Y       20190101000320100000005000 0300000030000009   
0601ARH3Y       20190101000325100000005000 0300000030000009   
0601ARH3Y       20190101000330100000005000 0300000030000009   
0601ARH3Y       20190101000335100000005000 0300000030000009   
0601ARH3Y       20190101000340100000005000 0300000030000009   
0601ARH3Y       20190101000345100000005000 0300000030000009   
0601ARH3Y       20190101000350100000005000 0300000030000009   
0601ARH3Y       20190101000355100000005000 0300000030000008   
0601ARH3Y       20190101000360100000005000 0300000030000008   
0601ARH3Y       20190101000365100000005000 0300000030000008   
0601ARH3Y       20190101000370100000005000 0300000030000008   
0601ARH3Y       20190101000375100000005000 0300000030000008   
0601ARH3Y       20190101000380100000005000 0300000030000008   
0601ARH3Y       20190101000385100000005000 0300000030000008   
0601ARH3Y       20190101000390100000005000 0300000030000008   
0601ARH3Y       20190101000395100000005000 0300000030000008   
0601ARH3Y       20190101000400100000005000 0300000030000007   
0601ARH3Y       20190101000405100000005000 0300000030000007   
0601ARH3Y       20190101000410100000005000 0300000040000010   
0601ARH3Y       20190101000415100000005000 0300000060000014   
0601ARH3Y       20190101000420100000005000 0300000080000019   
0601ARH3Y       20190101000425100000005000 0300000110000025   
0601ARH3Y       20190101000430100000005000 0300000140000032   
0601ARH3Y       20190101000435100000005000 0300000170000039   
0601ARH3Y       20190101000440100000005000 0300000200000045   
0601ARH3Y       20190101000445100000005000 0300000230000051   
0601ARH3Y       20190101000450100000005000 0300000270000059   
0601ARH3Y       20190101000455100000005000 0300000320000070   
0601ARH3Y       20190101000460100000005000 0300000370000080   
0601ARH3Y       20190101000465100000005000 0300000420000089   
0601ARH3Y       20190101000470100000005000 0300000460000098   
0601ARH3Y       20190101000475100000005000 0300000510000106   
0601ARH3Y       20190101000480100000005000 0300000560000115   
0601ARH3Y       20190101000485100000005000 0300000600000123   
0601ARH3Y       20190101000490100000005000 0300000650000132   
0601ARH3Y       20190101000495100000005000 0300000700000140   
0601ARH3Y       20190101000500100000005000 0300000750000149   
0601ARH3Y       20190101000505100000005000 0300000810000159   
0601ARH3Y       20190101000510100000005000 0300000860000168   
0601ARH3Y       20190101000515100000005000 0300000920000177   
0601ARH3Y       20190101000520100000005000 0300000980000187   
0601ARH3Y       20190101000525100000005000 0300001030000196   
0601ARH3Y       20190101000530100000005000 0300001090000205   
0601ARH3Y       20190101000535100000005000 0300001150000213   
0601ARH3Y       20190101000540100000005000 0300001200000222   
0601ARH3Y       20190101000545100000005000 0300001260000230   
0601ARH3Y       20190101000550100000005000 0300001320000238   
0601ARH3Y       20190101000555100000005000 0300001370000246   
0601ARH3Y       20190101000560100000005000 0300001440000256   
0601ARH3Y       20190101000565100000005000 0300001500000264   
0601ARH3Y       20190101000570100000005000 0300001550000271   
0601ARH3Y       20190101000575100000005000 0300001610000279   
0601ARH3Y       20190101000580100000005000 0300001670000286   
0601ARH3Y       20190101000585100000005000 0300001740000295   
0601ARH3Y       20190101000590100000005000 0300001800000304   
0601ARH3Y       20190101000595100000005000 0300001860000312   
0601ARH3Y       20190101000600100000005000 0300001930000320   
0601ARH3Y       20190101000605100000005000 0300002000000330   
0601ARH3Y       20190101000610100000005000 0300002070000337   
0601ARH3Y       20190101000615100000005000 0300002130000345   
0601ARH3Y       20190101000620100000005000 0300002190000352   
0601ARH3Y       20190101000625100000005000 0300002260000359   
0601ARH3Y       20190101000630100000005000 0300002330000369   
0601ARH3Y       20190101000635100000005000 0300002400000376   
0601ARH3Y       20190101000640100000005000 0300002460000383   
0601ARH3Y       20190101000645100000005000 0300002520000389   
0601ARH3Y       20190101000650100000005000 0300002600000398   
0601ARH3Y       20190101000655100000005000 0300002660000405   
0601ARH3Y       20190101000660100000005000 0300002720000411   
0601ARH3Y       20190101000665100000005000 0300002790000418   
0601ARH3Y       20190101000670100000005000 0300002850000424   
0601ARH3Y       20190101000675100000005000 0300002930000432   
0601ARH3Y       20190101000680100000005000 0300002990000438   
0601ARH3Y       20190101000685100000005000 0300003050000444   
0601ARH3Y       20190101000690100000005000 0300003120000450   
0601ARH3Y       20190101000695100000005000 0300003180000456   
0601ARH3Y       20190101000700100000005000 0300003260000464   
0601ARH3Y       20190101000705100000005000 0300003320000469   
0601ARH3Y       20190101000710100000005000 0300003380000475   
0601ARH3Y       20190101000715100000005000 0300003450000480   
0601ARH3Y       20190101000720100000005000 0300003520000488   
0601ARH3Y       20190101000725100000005000 0300003590000493   
0601ARH3Y       20190101000730100000005000 0300003650000499   
0601ARH3Y       20190101000735100000005000 0300003730000505   
0601ARH3Y       20190101000740100000005000 0300003800000512   
0601ARH3Y       20190101000745100000005000 0300003890000520   
0601ARH3Y       20190101000750100000005000 0300003960000526   
0601ARH3Y       20190101000755100000005000 0300004030000533   
0601ARH3Y       20190101000760100000005000 0300004110000539   
0601ARH3Y       20190101000765100000005000 0300004200000547   
0601ARH3Y       20190101000770100000005000 0300004270000553   
0601ARH3Y       20190101000775100000005000 0300004340000559   
